_id,Ano,GASTO/INGRESO,CAPITULO,ARTICULO,CONCEPTO,SUBCONCEPTO,DESCRIPCION CORTA,DESCRIPCION LARGA
3548,2023,I,3,32,329,329022,Tasa 22-Anun BOA,Tasa 22-Inserción anuncios en el BOA
3549,2023,I,3,32,329,329023,"Tasa 23-Ins.Pub. Aso,Fun,","Tasa 23-Inscripción y Publicidad Asoc,Fun,CP y CCA"
3550,2023,I,3,32,329,329024,Tasa 24-D.examen p.selec,Tasa 24-Derechos Examen pruebas selectiva C.Aut.
3551,2023,I,3,32,329,329025,Tasa 25-S.Reg. P.Intelect,Tasa 25-S. Registro Territorial P.Intelectual de A
3552,2023,I,3,32,329,329026,Tasa 26-S.gestión cotos,Tasa 26-Tasa servicios gestión de los cotos
3553,2023,I,3,32,329,329027,Tasa 27-Ac. lab. ctrol ed,Tasa 27-Acreditación laborat. ctrol calidad edific
3554,2023,I,3,32,329,329028,Tasa 28-S.Adm. p .m.amb,Tasa 28-Tasa ser.adm. protección del medio ambient
3555,2023,I,3,32,329,329029,Tasa 29-S.Adm. con.biodiv,Tasa 29-Tasa S.Adm. conservación biodiversidad
3556,2023,I,3,32,329,329030,Tasa 30-Insc Reg org gen,Tasa 30-Tasa inscripción Reg. de org. modif. genét
3557,2023,I,3,32,329,329031,Tasa 31-S C.A.Ag.Ecológic,Tasa 31-S Comité .Aragonés Agricultura Ecológica
3558,2023,I,3,32,329,329032,Tasa 32-Act. s. radio tv,Tasa 32-Tasa act. serv. radiodifusión y televisión
3559,2023,I,3,32,329,329033,Tasa 33-Oc. vías pecuaria,Tasa 33-Tasa por ocup. v.pecuar. y conc.uso dom.p.
3560,2023,I,3,32,329,329034,Tasa 34-S.calif amb act.c,Tasa 34-S. admtivos. calificación ambien act. clas
3561,2023,I,3,32,329,329035,Tasa 35- Eval ens.clinico,Tasa 35- Tasa eval. ensayos clínicos y p. sanitari
3562,2023,I,3,32,329,329036,Tasa 36-Sum. inf. medioam,Tasa 36-Suministro de información medioamb.
3563,2023,I,3,32,329,329037,Tasa 37-Dchos.ex ac FP,Tasa 37-Tasa dchos. de exam. pruebas de acceso FP
3564,2023,I,3,32,329,329038,Tasa 38-S. adm dil bastan,Tasa 38- S. admtvos diligencias bastanteo de poder
3565,2023,I,3,32,329,329039,Tasa 39-Inc p.obt tit.pos,Tasa39-Insc pruebas obt. tit. postobligatorios
3566,2023,I,3,32,329,329040,Tasa 40-S.adm.act g tribu,Tasa 40-Tasa s. adm actuaciones gestión tributaria
3567,2023,I,3,32,329,329042,Tasa 42 - An. e In. SP,Tasa 42 - Análisis e Informes del Lab. Salud Públi
3568,2023,I,3,32,329,329043,Tasa 43- Inscripción Cooperativas y Sdes. Laborale,Tasa 43- Inscripción Cooperativas y Sdes. Laboral
3569,2023,I,3,32,329,329044,Tasa 44- Autorización Agencias de Colocación,Tasa 44- Autorización Agencias de Colocación
3570,2023,I,3,32,329,329045,Tasa 45- Inscripción Centros Colaboradores,Tasa 45- Inscripción Centros Colaboradores
3571,2023,I,3,32,329,329046,Tasa 46- Serv. prestados Reg. Cooperativas Aragón,Tasa 46- Serv. prestados Reg. Cooperativas Aragón
3572,2023,I,3,32,329,329047,Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.,Tasa 47- Serv. prestados Reg. adm. Sociedades Lab.
3573,2023,I,3,32,329,329048,Tasa 48- Ocupación o Concesión del uso privativo,Tasa 48- Ocupación o Concesión del uso privativo
3574,2023,I,3,32,329,329049,TASA 49.- CLASIF.APROB. PLANES EMERG. P.E.BALSAS,TASA 49.- CLASIF.APROB. PLANES EMERG. P.E.BALSAS
3575,2023,I,3,32,329,329050,Tasa 50.-Prestación servicios Admts. materia turís,Tasa 50.-Prestación servicios Admts. materia turís
3576,2023,I,3,32,329,329051,Tasa 51.-Tramitac.Expropiac.Ocupac.servidum.regadi,Tasa 51.-Tramitac.Expropiac.Ocupac.servidum.regadi
3577,2023,I,3,32,329,329052,Tasa 52.- Inspec. y control c.gestores estiércoles,Tasa 52.- Inspec. y control c.gestores estiércoles
3578,2023,I,3,32,329,329054,Tasa 54.-Inscrip pruebas certific lengua aragonesa,Tasa 54.-Inscrip pruebas certific lengua aragonesa
3579,2023,I,3,33,330,330000,P. Públicos Lab. Agroalim,Precios Públicos del Laboratorio Agroalimentario
3580,2023,I,3,33,330,330001,P. Públicos CTA,Precios Públicos del C. Transferencia Agroalimenta
3581,2023,I,3,33,330,330002,P. Públicos CForm INAEM,Precios Públicos de los Centros de Form del INAEM
3582,2023,I,3,33,330,330003,P.Públicos del CITA,Precios Públicos del Centro de Inv y Tec Agroalime
3583,2023,I,3,33,330,330004,P. Públicos Lab. Cal. Edi,Precios Públicos del Laboratorio Calidad Edificaci
3584,2023,I,3,33,330,330005,P.Públicos mat. deportes,Precios Públicos en materia de deportes
3585,2023,I,3,33,330,330006,Instalaciones deportivas,Instalaciones deportivas
3586,2023,I,3,33,330,330007,Actividades Deportivas,Actividades Deportivas
3587,2023,I,3,33,330,330008,P.Públicos ord. territori,Precios Públicos Ordenación del territorio
3588,2023,I,3,33,330,330009,Tratamiento fosas séptica,Tratamiento fosas sépticas
3589,2023,I,3,33,330,330010,Serv. Invest. Biomé,Servicios Investigación Biomédica
3590,2023,I,3,33,330,330011,Grd sup FP y art. plástic,Grado superior FP y artes plásticas y diseño
3591,2023,I,3,33,330,330012,P. Públicos caza y pesca,Precios Públicos de Caza y Pesca
3592,2023,I,3,33,330,330013,Precios Públicos Medicina Legal de Aragón (IMLA),Precios Públicos Medicina Legal de Aragón (IMLA)
3593,2023,I,3,33,330,330014,Ingresos de BST,Ingresos de BST
3594,2023,I,3,33,330,330015,Precio Público IAEST,Precio Público IAEST
3595,2023,I,3,33,332,332000,CENTROS DE SANIDAD ANIMAL,CENTROS DE SANIDAD ANIMAL
3596,2023,I,3,33,332,332001,LABORATORIO AGROAMBIENTAL,LABORATORIO AGROAMBIENTAL
3597,2023,I,3,33,332,332002,CENSYRA,CENSYRA
3598,2023,I,3,33,332,332003,P.Públ. Lab. Agroaliment.,Precios Públicos del Laboratorio Agroalimentario
3599,2023,I,3,33,332,332004,P.Públ. Ctro Transf. Agr.,Precios Públicos Ctro Transferencia Agroalimentar.
3600,2023,I,3,33,335,335000,P.Públ. Labor.Calidad Edi,P. Públicos del Laboratorio de Calidad de la Edif.
3601,2023,I,3,37,370,370000,Casinos,Casinos
3602,2023,I,3,37,370,370001,Bingos,Bingos
3603,2023,I,3,37,370,370002,Maq. Recreativas,Maq. Recreativas
3604,2023,I,3,37,370,370003,"Loterías, rifas y c. aleatorias","Loterías, rifas y c. aleatorias"
3605,2023,I,3,37,370,370005,Loterías y apuestas ON LINE,Loterías y apuestas ON LINE
3606,2023,I,3,37,370,370006,Bingo Electrónico,Bingo Electrónico
3607,2023,I,3,38,380,380000,Rein.ej.cer. de P y J,Reintegros ej.cerrados de Presidencia y Justicia
3608,2023,I,3,38,380,380001,Rein.ej.cer. de H y AP,Reintegros ej.cerrados de Hacienda y Admón Pública
3609,2023,I,3,38,380,380002,Rein.ej.cer de OP U V y T,"Reintegros ej.cerrados de OP, Urb., Vivienda y Tte"
3610,2023,I,3,38,380,380003,"Rein.ej.cer de A, G y MA","Reintegros ej.cer de Agricultura, Ganadería y M.Am"
3611,2023,I,3,38,380,380004,Rein.ej.cer de I e I,Reintegros ej.cerrados de Industria e Innovación
3612,2023,I,3,38,380,380005,"Rein.ej.cer de S, BS y F","Reintegros ej.cerrados de Sanidad, B. Social y Fam"
3613,2023,I,3,38,380,380006,"Rein.ej.cer  E, U, C y D","Reintegros ej.cerrados de Educ., Univ., Cult. y D"
3614,2023,I,3,38,380,380007,Rein.ej.cer de E y E,Reintegros ej.cerrados de Economía y Empleo
3615,2023,I,3,38,380,380008,Rein.ej.cer de PT e I,Reintegros ej.cerrados de P.Territorial e I
3616,2023,I,3,38,380,380009,Reint.ej.cerr. San BS y F,"Reint. ejerc. cerrados Sanidad, B.Social y Familia"
3617,2023,I,3,38,380,380010,Reint.ej.cerr. I.A.S.S.,Reint. ejerc. cerrados I. A. Servicios Sociales
3618,2023,I,3,38,380,380011,Reint .Ej .Cerr. IASS_Dep.,Reint .Ej .Cerr. IASS_Dep.
3619,2023,I,3,38,380,380012,Reint.ej.cerr. INAEM,Reint. ejerc. cerrados Instituto Aragonés Empleo
3620,2023,I,3,38,380,380100,Reintegros ej. cerrados,Reintegros de ejercicios cerrados
3621,2023,I,3,38,380,380101,Reintegros Ej.cerrados entidades consolidación,Reintegros Ej.cerrados entidades consolidación
3622,2023,I,3,38,381,381000,Reint.ej.corr Pres y Just,Reintegros ej. corriente de Presidencia y Justicia
3623,2023,I,3,38,381,381001,Reint.ej.corr Hac y AP,Reintegros ej. corriente de Hacienda y Adm. Públic
3624,2023,I,3,38,381,381002,Reint.ej.corr OP,"Reintegros ej. corriente de OOPP, Urb, Viv y Trans"
3625,2023,I,3,38,381,381003,"Reint.ej.corr Ag,Gan y M.","Reintegros ej. corriente de Agricultura,Gan y M.Am"
3626,2023,I,3,38,381,381004,Reint.ej.corr Ind e Inn,Reintegros ej. corriente de Industria e Innovación
3627,2023,I,3,38,381,381005,Reint.ej.corr Sanidad,"Reintegros ej. corriente de Sanidad, B Social y Fa"
3628,2023,I,3,38,381,381006,"Reint.ej.corr Ed,Uni,C,D","Reintegros ej. corriente de Educ,Uni,Cult y Deport"
3629,2023,I,3,38,381,381007,Reint.ej.corr Eco y Emple,Reintegros ej. corriente de Economía y Empleo
3630,2023,I,3,38,381,381008,Rein.ej.corr de PT e I,Reintegros ej.corriente de P.Territorial e Interio
3631,2023,I,3,38,381,381010,Reint.Ppto.corr. I.A.S.S.,Reint. Ppto. corriente I. A. Servicios Sociales
3632,2023,I,3,38,381,381011,Reint. Ej. Cte. IASS_Dep.,Reint. Ej. Cte. IASS_Dep.
3633,2023,I,3,38,381,381012,Reint.Ppto.corr.INAEM,Reint. Ppto. corriente INAEM
3634,2023,I,3,38,381,381015,Reint.Ppto.corr. I.A.J.,Reint. Ppto. corriente Instituto Aragonés Juventud
3635,2023,I,3,38,381,381020,Del INAEM,Del INAEM
3636,2023,I,3,38,381,381098,Reintegros pagos a justif,Reintegros de pagos a justificar
3637,2023,I,3,38,381,381099,Otros reintegr ppto corr,Otros reintegros de Presupuesto corriente
3638,2023,I,3,38,381,381100,Reintegros ej. coriente,Reintegros de ejercicio corriente
3639,2023,I,3,38,381,381101,Reintegro Pagos Tesorería General Seguridad Social,Reintegro Pagos Tesorería General Seguridad Social
3640,2023,I,3,38,381,381102,Reintegros Ej.corriente entidades consolidación,Reintegros Ej.corriente entidades consolidación
3641,2023,I,3,39,390,390000,Costas sent. judiciales,Costas por sentencias judiciales
3642,2023,I,3,39,390,390001,Daños carreteras,Daños carreteras
3643,2023,I,3,39,390,390002,Ingresos por cursos,Ingresos por cursos
3644,2023,I,3,39,390,390003,Aportaciones por gastos centralizados,Aportaciones por gastos centralizados
3645,2023,I,3,39,390,390004,Cargas Urbanísticas IAA,Cargas Urbanísticas IAA
3646,2023,I,3,39,391,391000,Daños en carreteras,Daños en carreteras
3647,2023,I,3,39,393,393001,Congreso Truficultura,Congreso Truficultura
3648,2023,I,3,39,393,393005,Curs. y otros San. BS y F,"Cursos y otros ingresos de Sanidad, BS y Familia"
3649,2023,I,3,39,393,393007,"Cursos  otros ing Ed, U,","Cursos y otros ingresos de Educ, Univ, Cult. y Dep"
3650,2023,I,3,39,393,393012,Cursos  otros ing PT e I,Cursos y otros ingresos de P. Territorial e Interi
3651,2023,I,3,39,393,393100,Cursos y otros ingresos,Cursos y otros ingresos
3652,2023,I,3,39,394,394000,Otros ingresos Ag. y MAmb,Otros ingresos de Ag. y MAmb
3653,2023,I,3,39,394,394005,OTROS INGRESOS,OTROS INGRESOS
3654,2023,I,3,39,395,395000,Multas y sanc. de Pre y J,Multas y sanciones de Presidencia y Justicia
3655,2023,I,3,39,395,395001,Multas y sanc. de Hc y AP,Multas y sanciones de Hacienda y Admón Pública
3656,2023,I,3,39,395,395002,"Multas y sanc OP, U, V, T","Multas y sanciones de Obras P., Urb., Viv. y Ttes."
3657,2023,I,3,39,395,395003,"Multas y sanc Ag, G. y MA","Multas y sanciones de Agricultura, Ganad. y M.Amb."
3658,2023,I,3,39,395,395004,Multas y sanc Ind. e Inno,Multas y sanciones de Industria e Innovación
3659,2023,I,3,39,395,395005,Multas y sanc San. BS y F,"Multas y sanciones de Sanidad, B. Social y Familia"
3660,2023,I,3,39,395,395006,"Multas y sanc E, U, C y D","Multas y sanciones de Educación, Univ., Cult. y D."
3661,2023,I,3,39,395,395007,Multas y sanc Econ. y Emp,Multas y sanciones de Economía y Empleo
3662,2023,I,3,39,395,395008,Multas y sanc PT e I,Multas y sanciones Política Territorial e Interior
3663,2023,I,3,39,395,395009,SERVICIOS SOCIALES Y FAMI,SERVICIOS SOCIALES Y FAMILIA
3664,2023,I,3,39,395,395099,Otras multas y sanciones,Otras multas y sanciones
3665,2023,I,3,39,395,395100,Multas y sanciones,Multas y sanciones
3666,2023,I,3,39,396,396000,I div.Rec event.Pres y Ju,Ing.diversos.Rec eventuales.Presidencia y Justicia
3667,2023,I,3,39,396,396001,I div.Rec event.Hac y AP,Ing.diversos.Rec eventuales.Hacienda y AP
3668,2023,I,3,39,396,396002,I div.Rec event.OOPP,"Ing.diversos.Rec eventuales.OP,Urb,Viv y Transport"
3669,2023,I,3,39,396,396003,I div.Rec event.Agricultu,"Ing.diversos.Rec eventuales.Agricultura,Gan y M Am"
3670,2023,I,3,39,396,396004,I div.Rec event.Ind e Inn,Ing.diversos.Rec eventuales.Industria e Innovación
3671,2023,I,3,39,396,396005,I div.Rec event.Sanidad,"Ing.diversos.Rec eventuales.Sanidad, B Social y Fa"
3672,2023,I,3,39,396,396006,I div.Rec event.Educación,"Ing.diversos.Rec eventuales.Educación,Univ,Cult,De"
3673,2023,I,3,39,396,396007,I div.Rec event.Ec y Empl,Ing.diversos.Rec eventuales.Economía y Empleo
3674,2023,I,3,39,396,396008,I div.Rec event. PT e I,Ing.diversos Rec eventuales P. Territorial e Inter
3675,2023,I,3,39,396,396009,"Indemnizaciones, incautaciones, penalidades, etc.","Indemnizaciones, incautaciones, penalidades, etc."
3676,2023,I,3,39,396,396010,I.div. R.Event Bco Sangre,Ingresos diversos Bco Sangre y Tejidos de Aragón
3677,2023,I,3,39,396,396100,Ing.div. Recursos eventua,Ingresos diversos. Recursos eventuales
3678,2023,I,3,39,396,396101,Ing. diversos procedentes Entes suprimidos,Ing. diversos procedentes Entes suprimidos
3679,2023,I,3,39,397,397000,Sanciones Tributarias,Sanciones Tributarias
3680,2023,I,3,39,398,398001,Recargo de apremio,Recargo de apremio
3681,2023,I,3,39,398,398002,Intereses de demora,Intereses de demora
3682,2023,I,3,39,399,399001,Responsabilidad civil de origen tributario,Responsabilidad civil de origen tributario
3683,2023,I,4,40,400,400001,F. Cohesión San. 2012,Fondo de Cohesión Sanitaria Ejercicio 2012
3684,2023,I,4,40,400,400009,Fond. Adic. Finan. Autono,Fondos Adicionales Finan Autonómica Ejercicio 2012
3685,2023,I,4,40,400,400010,Transf. Extraordinaria Financiación Autonómica,Transf. Extraordinaria Financiación Autonómica
3686,2023,I,4,40,400,400011,Fondo Coh. Sanitaria 2009,Fondo de Cohesión Sanitaria ejercicio 2009
3687,2023,I,4,40,400,400012,F. Suficiencia - Ej.2008,Fondo Suficiencia - Ejercicio 2008
3688,2023,I,4,40,400,400013,F.Gar.Asis.Sanita Ej.2008,Fondo Garantía Asist. Sanitaria - Ejercicio 2008
3689,2023,I,4,40,400,400014,Compens. Patrimonio 2009,Compensación Patrimonio ejercicio 2009
3690,2023,I,4,40,400,400015,Fondo Convergencia 2009,Fondo de Convergencia ejercicio 2009
3691,2023,I,4,40,400,400019,F. Adicionales - Ej. 2010,Fondos Adicionales - Ejercicio 2010
3692,2023,I,4,40,400,400022,F. Suficiencia - Ej.2009,Fondo de Suficiencia - Ejercicio 2009
3693,2023,I,4,40,400,400024,Comp Patrimonio Ej 2011,Compensación Patrimonio - Ejercicio 2011
3694,2023,I,4,40,400,400025,F. Adic. FA Ej. 2009,Fondos Adicionales Finan Autonómica Ejercicio 2009
3695,2023,I,4,40,400,400026,Fondos Convergencia 2010,Fondos de Convergencia - Ejercicio 2010
3696,2023,I,4,40,400,400027,Fondos Convergencia Ej. 2012,Fondos de Convergencia Autonómica. Ejercicio 2012
3697,2023,I,4,40,400,400032,F.Suficiencia - Ej. 2011,Fondo de Suficiencia - Ejercicio 2011
3698,2023,I,4,40,400,400040,F. Cohesión Sanita-Ej2011,Fondos de Cohesión Sanitaria - Ejercicio 2011
3699,2023,I,4,40,400,400050,Fondo Suficiencia Global,Fondo Suficiencia Global
3700,2023,I,4,40,400,400051,F. G. S. Públicos Fundame,Fondo de Garantía Servicios Públicos Fundamentales
3701,2023,I,4,40,400,400052,Fondo de Cooperación,Fondo de Cooperación
3702,2023,I,4,40,400,400053,Fondo de Competitividad,Fondo de Competitividad
3703,2023,I,4,40,400,400150,F.Suf.Global Ej. anterior,FondoSuficiencia Global liquidación ej. anteriores
3704,2023,I,4,40,400,400151,F. G. S. Púb. Fun Ejercicios Anteriores,Fondo de Garantía Serv Púb. Fund. Ejer. anteriores
3705,2023,I,4,40,400,400152,F. Cooperación Ej. 2012,Fondo Cooperación Liquidación Ejercicio 2012
3706,2023,I,4,40,400,400153,Fondo Suficiencia Global. EJ. 2012,Fondo Suficiencia Global. Liquidación Ejerc. 2012
3707,2023,I,4,40,400,400154,Fondo de Garantía Ej. 2012,Fondo de Garantía. Ejercicio 2012
3708,2023,I,4,40,400,400155,Fondo de Convergencia Autonómica Liq. ejerc. 2013,Fondo de Convergencia Autonómica Liq. ejerc. 2013
3709,2023,I,4,40,400,400156,Fondo de Garantía Ej. 2013,Fondo de Garantía. Ejercicio 2013
3710,2023,I,4,40,400,400157,Fondo Suficiencia Global. EJ. 2013,Fondo Suficiencia Global. Liquidación Ejerc. 2013
3711,2023,I,4,40,400,400158,Fondo de Convergencia Autonómica Liq. ejerc. 2014,Fondo de Convergencia Autonómica Liq. ejerc. 2014
3712,2023,I,4,40,400,400159,Fondo de Garantía. Liq. ejerc. 2014,Fondo de Garantía. Liq. ejerc. 2014
3713,2023,I,4,40,400,400160,Fondo de Suficiencia Global. Liq. ejerc. 2014,Fondo de Suficiencia Global. Liq. ejerc. 2014
3714,2023,I,4,40,400,400161,Fondo de Convergencia Autonómica Liq. ejerc. 2015,Fondo de Convergencia Autonómica Liq. ejerc. 2015
3715,2023,I,4,40,400,400162,Fondo Garantia Liquidación Ejercicios Anteriores,Fondo Garantia Liquidación Ejercicios Anteriores
3716,2023,I,4,40,400,400170,Fondos de Convergencia Autonómica Ejerc. Anterior,Fondos de Convergencia Autonómica Ejerc. Anterior
3717,2023,I,4,40,400,400201,Anticip. Liquidación 2010,Anticipo Liquidación 2010
3718,2023,I,4,40,400,400400,Anticipo de Tesorería (art.64 Ley 22/2009),Anticipo de Tesorería (art.64 Ley 22/2009)
3719,2023,I,4,40,400,400401,Anticipos a CCAA (D.A. 36  LPGE 2012),Anticipos a CCAA (D.A. 36  LPGE 2012)
3720,2023,I,4,40,400,400402,Cancelación Anticipos a CCAA,Cancelación Aticipos a Comunidades Autónomas
3721,2023,I,4,40,400,400403,Compensación.Implantación SII IVA 2017,Compensación.Implantación SII IVA 2017
3722,2023,I,4,40,400,400404,Compensación sdo.global negativa liq.EECC 2020,Compensación sdo.global negativa liq.EECC 2020
3723,2023,I,4,40,401,401000,Serv transf (Secc 32 PGE),Servicios transferidos (Sección 32 P.G.E.)
3724,2023,I,4,40,401,401004,RD 205/10 Form. Prof. Emp,R.D. 250/2010 Formación Profesional para el Empleo
3725,2023,I,4,40,401,401010,Ec. Hda y Empleo,"Economía, Hacienda y Empleo"
3726,2023,I,4,40,402,402000,Plan nacional I+D,Plan nacional I+D
3727,2023,I,4,40,402,402001,Promoción de turismo,Promoción de turismo
3728,2023,I,4,40,402,402002,Implantación Tic,Implantación Tic. Plan avanza.
3729,2023,I,4,40,402,402003,Bono Social Térmico,Bono Social Térmico
3730,2023,I,4,40,402,402099,Otras,"Otras subv Ind., Com y Turism y Cienc, Tecn y Univ"
3731,2023,I,4,40,403,403000,Ayuda complementaria PAC,Ayudas complementarias a la Política Agraria Común
3732,2023,I,4,40,403,403001,Gtos intervención mercado,Gastos intervención de mercado
3733,2023,I,4,40,403,403002,Adversidades Climáticas,Adversidades Climáticas
3734,2023,I,4,40,403,403003,Erradicación E.E.B.,Erradicación de Encefalopatía Espongiforme Bovina
3735,2023,I,4,40,403,403004,Estadística agraria,Estadística agraria
3736,2023,I,4,40,403,403005,Ayuda Suplementaria R(UE) 2022/467,Ayuda Suplementaria R(UE) 2022/467
3737,2023,I,4,40,403,403006,AGE PDR,AGE PDR
3738,2023,I,4,40,403,403099,Otras subv. Agricu.Gan.MA,"Otras subvenciones de Agricultura, Gan. y M.A."
3739,2023,I,4,40,404,404000,"Jubilación,reestr empresa",Ayudas a jubilación y reestructuración de empresas
3740,2023,I,4,40,404,404001,Guarderías infantiles,Guarderías infantiles
3741,2023,I,4,40,404,404002,Minusv. atendidos ctros,Minusválidos atendidos en centros
3742,2023,I,4,40,404,404003,Pens. ancianos y enfermos,Pensiones a ancianos y enfermos
3743,2023,I,4,40,404,404004,Act. en drogodependencias,Actuaciones en drogodependencias
3744,2023,I,4,40,404,404005,Plan de desarrollo gitano,Plan de desarrollo gitano
3745,2023,I,4,40,404,404006,Prest básicas S.Sociales,Prestaciones básicas de Servicios Sociales
3746,2023,I,4,40,404,404007,Plan gerontológ. m.ctros,Plan gerontológico mantenimiento de centros
3747,2023,I,4,40,404,404008,Preven. maltrato infancia,Prevención de malos tratos a la infancia
3748,2023,I,4,40,404,404009,Erradicación pobreza,Erradicación de la pobreza
3749,2023,I,4,40,404,404010,Plan pers. discapacitadas,Plan acción integral de personas con discapacidad
